Date,Max Temperature,Min Temperature,Sun Degree,Moon Degree,Mars Degree,Mercury Degree,Jupitor Degree,Venus Degree,Saturn Degree,Rahu Degree,Ketu Degree
29-10-2020,31.8,20.65, 193.498333 , 346.879444 , 354.209444 , 186.128056 , 267.962222 , 158.636389 , 273.382222 , 58.157778 , 238.157778 
30-10-2020,32.35,20.44, 194.497222 , 358.757778 , 354.009444 , 185.198889 , 268.096944 , 159.849167 , 273.431389 , 58.015278 , 238.015278 
31-10-2020,31.38,19.93, 195.496667 , 10.607500 , 353.821389 , 184.430833 , 268.234167 , 161.063611 , 273.482222 , 57.881667 , 237.881667 
01-11-2020,31.3,20.87, 196.496389 , 22.456667 , 353.645556 , 183.841667 , 268.373611 , 162.279167 , 273.534444 , 57.770000 , 237.770000 
02-11-2020,31,22.84, 197.496944 , 34.333889 , 353.481944 , 183.442222 , 268.515278 , 163.495833 , 273.588056 , 57.690833 , 237.690833 
03-11-2020,32.1,22.58, 198.497778 , 46.271667 , 353.331111 , 183.236389 , 268.659167 , 164.714167 , 273.643333 , 57.647500 , 237.647500 
04-11-2020,31.75,21.06, 199.499444 , 58.309722 , 353.193333 , 183.221667 , 268.805278 , 165.933611 , 273.699722 , 57.635556 , 237.635556 
05-11-2020,31.32,19.72, 200.501389 , 70.495278 , 353.068333 , 183.391389 , 268.953611 , 167.154167 , 273.758056 , 57.647500 , 237.647500 
06-11-2020,30.41,18.82, 201.504167 , 82.885000 , 352.956389 , 183.734444 , 269.104167 , 168.376111 , 273.817500 , 57.673889 , 237.673889 
07-11-2020,30.94,17.15, 202.507222 , 95.540833 , 352.857500 , 184.238333 , 269.256944 , 169.599167 , 273.878333 , 57.703333 , 237.703333 
08-11-2020,31.11,19.44, 203.511111 , 108.526667 , 352.772222 , 184.888611 , 269.411667 , 170.823333 , 273.940556 , 57.722778 , 237.722778 
09-11-2020,30.88,17.93, 204.515278 , 121.899444 , 352.700000 , 185.670556 , 269.568333 , 172.048611 , 274.004444 , 57.721667 , 237.721667 
10-11-2020,29.82,16.73, 205.520278 , 135.700000 , 352.641389 , 186.568889 , 269.727222 , 173.275000 , 274.069444 , 57.693056 , 237.693056 
11-11-2020,29.38,15.42, 206.525556 , 149.938056 , 352.596389 , 187.570278 , 269.888056 , 174.502222 , 274.135833 , 57.640278 , 237.640278 
12-11-2020,29.71,15.95, 207.531667 , 164.580833 , 352.564444 , 188.661389 , 270.050833 , 175.730556 , 274.203611 , 57.575278 , 237.575278 
13-11-2020,31.35,19.48, 208.538056 , 179.545833 , 352.546111 , 189.829722 , 270.215833 , 176.960000 , 274.272778 , 57.509167 , 237.509167 
14-11-2020,31.81,21.85, 209.545278 , 194.703611 , 352.541389 , 191.064722 , 270.382500 , 178.190278 , 274.343056 , 57.446389 , 237.446389 
15-11-2020,32.37,21.37, 210.552778 , 209.892778 , 352.550000 , 192.356667 , 270.551111 , 179.421389 , 274.415000 , 57.392222 , 237.392222 
16-11-2020,32.19,20.63, 211.560833 , 224.946389 , 352.571944 , 193.696944 , 270.721944 , 180.653611 , 274.488056 , 57.357778 , 237.357778 
17-11-2020,31.56,22.83, 212.569167 , 239.717500 , 352.607222 , 195.077778 , 270.894444 , 181.886389 , 274.562500 , 57.349722 , 237.349722 
18-11-2020,30.86,21.76, 213.578056 , 254.100278 , 352.655833 , 196.492778 , 271.068889 , 183.120278 , 274.638056 , 57.359722 , 237.359722 
19-11-2020,30.69,22.9, 214.587222 , 268.038333 , 352.717222 , 197.936111 , 271.245000 , 184.354722 , 274.715000 , 57.377222 , 237.377222 
20-11-2020,31.63,22.12, 215.596667 , 281.521667 , 352.791389 , 199.403333 , 271.422778 , 185.589722 , 274.793333 , 57.401667 , 237.401667 
21-11-2020,31.48,21.82, 216.606667 , 294.577500 , 352.878333 , 200.890278 , 271.602500 , 186.825556 , 274.872500 , 57.428611 , 237.428611 
22-11-2020,30.68,20, 217.616667 , 307.257778 , 352.977778 , 202.392778 , 271.783889 , 188.062222 , 274.953056 , 57.443333 , 237.443333 
23-11-2020,30.33,21.29, 218.627222 , 319.629722 , 353.089444 , 203.908611 , 271.966667 , 189.299444 , 275.034722 , 57.434444 , 237.434444 
24-11-2020,30.49,19.8, 219.638056 , 331.765556 , 353.213056 , 205.435000 , 272.151389 , 190.537222 , 275.117500 , 57.405833 , 237.405833 
25-11-2020,30.46,19.01, 220.649167 , 343.737500 , 353.348333 , 206.970000 , 272.337500 , 191.775833 , 275.201389 , 57.368889 , 237.368889 
26-11-2020,30.62,17.9, 221.660556 , 355.611389 , 353.495278 , 208.511389 , 272.525278 , 193.015000 , 275.286667 , 57.328889 , 237.328889 
27-11-2020,29.47,19.06, 222.672500 , 7.446667 , 353.653611 , 210.058333 , 272.714722 , 194.254722 , 275.372778 , 57.288056 , 237.288056 
28-11-2020,29.78,18.9, 223.684444 , 19.293333 , 353.823056 , 211.609167 , 272.905556 , 195.495000 , 275.460000 , 57.250556 , 237.250556 
29-11-2020,30.65,20.48, 224.696944 , 31.193333 , 354.003333 , 213.163333 , 273.098056 , 196.736111 , 275.548333 , 57.222500 , 237.222500 
30-11-2020,30.76,21.97, 225.709722 , 43.181667 , 354.194167 , 214.719722 , 273.291944 , 197.977778 , 275.637778 , 57.205278 , 237.205278 
01-12-2020,31.57,22.74, 226.722778 , 55.288056 , 354.395556 , 216.278056 , 273.487500 , 199.220000 , 275.728333 , 57.198889 , 237.198889 
02-12-2020,30.84,21.01, 227.736389 , 67.539722 , 354.606944 , 217.837500 , 273.684167 , 200.462778 , 275.819722 , 57.201944 , 237.201944 
03-12-2020,30.57,18.25, 228.750000 , 79.962222 , 354.828611 , 219.398056 , 273.882500 , 201.706389 , 275.912222 , 57.211944 , 237.211944 
04-12-2020,31.13,17.56, 229.764167 , 92.583333 , 355.059722 , 220.958889 , 274.081944 , 202.950278 , 276.005833 , 57.225000 , 237.225000 
05-12-2020,30.39,17.41, 230.778889 , 105.432500 , 355.300278 , 222.520556 , 274.283056 , 204.194722 , 276.100278 , 57.237778 , 237.237778 
06-12-2020,30.36,17.12, 231.793611 , 118.539722 , 355.550278 , 224.082500 , 274.485278 , 205.439722 , 276.195556 , 57.247778 , 237.247778 
07-12-2020,30.49,16.39, 232.808889 , 131.933889 , 355.809444 , 225.645000 , 274.688889 , 206.685278 , 276.291944 , 57.253889 , 237.253889 
08-12-2020,30.83,16.88, 233.824444 , 145.635833 , 356.077500 , 227.207778 , 274.893611 , 207.931111 , 276.389167 , 57.255556 , 237.255556 
09-12-2020,30.58,17.76, 234.840278 , 159.652778 , 356.354167 , 228.771111 , 275.099722 , 209.177500 , 276.487222 , 57.253611 , 237.253611 
10-12-2020,30.86,20.33, 235.856667 , 173.970556 , 356.639722 , 230.335000 , 275.306944 , 210.424444 , 276.586389 , 57.251389 , 237.251389 
11-12-2020,28.19,22.18, 236.873056 , 188.545833 , 356.933333 , 231.899722 , 275.515556 , 211.671667 , 276.686111 , 57.251389 , 237.251389 
12-12-2020,29.58,20.94, 237.890000 , 203.303611 , 357.235278 , 233.465000 , 275.725278 , 212.919444 , 276.786944 , 57.253333 , 237.253333 
13-12-2020,28.45,21.34, 238.907222 , 218.140556 , 357.545556 , 235.031667 , 275.936389 , 214.167500 , 276.888611 , 57.255000 , 237.255000 
14-12-2020,28.94,21.04, 239.924722 , 232.934722 , 357.863611 , 236.599722 , 276.148611 , 215.416111 , 276.991111 , 57.255833 , 237.255833 
15-12-2020,29.72,19.53, 240.942500 , 247.562222 , 358.189444 , 238.169167 , 276.361667 , 216.665000 , 277.094444 , 57.255278 , 237.255278 
16-12-2020,30.21,19.21, 241.960278 , 261.911944 , 358.522778 , 239.740278 , 276.576111 , 217.913889 , 277.198333 , 57.250556 , 237.250556 
17-12-2020,30.49,18.75, 242.978333 , 275.902222 , 358.863611 , 241.313333 , 276.791389 , 219.163333 , 277.303333 , 57.239444 , 237.239444 
18-12-2020,30.07,18.41, 243.996667 , 289.487500 , 359.211667 , 242.888611 , 277.007778 , 220.413056 , 277.408889 , 57.225000 , 237.225000 
19-12-2020,29.26,18.69, 245.015000 , 302.659167 , 359.566667 , 244.466389 , 277.225000 , 221.662778 , 277.515000 , 57.210556 , 237.210556 
20-12-2020,28.05,17.27, 246.033333 , 315.442222 , 359.928333 , 246.046667 , 277.443333 , 222.912778 , 277.621944 , 57.195278 , 237.195278 
21-12-2020,28.9,15.47, 247.051667 , 327.886111 , 0.296667 , 247.630000 , 277.662500 , 224.163056 , 277.729444 , 57.181111 , 237.181111 
22-12-2020,28.83,14.03, 248.070000 , 340.058056 , 0.671667 , 249.216389 , 277.882778 , 225.413611 , 277.837778 , 57.175833 , 237.175833 
23-12-2020,29.43,13.8, 249.088611 , 352.034722 , 1.052778 , 250.806389 , 278.103611 , 226.664167 , 277.946389 , 57.184722 , 237.184722 
24-12-2020,30.25,15, 250.107222 , 3.896111 , 1.440000 , 252.399722 , 278.325556 , 227.915000 , 278.055833 , 57.203056 , 237.203056 
25-12-2020,30.52,17.26, 251.125833 , 15.720556 , 1.833056 , 253.996944 , 278.548333 , 229.165833 , 278.166111 , 57.224167 , 237.224167 
26-12-2020,31.05,17.1, 252.144444 , 27.580000 , 2.231944 , 255.598333 , 278.771944 , 230.416944 , 278.276667 , 57.245833 , 237.245833 
27-12-2020,30.37,18.36, 253.163333 , 39.538611 , 2.636667 , 257.203611 , 278.996111 , 231.668333 , 278.387778 , 57.266389 , 237.266389 
28-12-2020,28.9,16.12, 254.181944 , 51.649444 , 3.046667 , 258.813333 , 279.221389 , 232.920000 , 278.499722 , 57.279722 , 237.279722 
29-12-2020,29.04,15.24, 255.200833 , 63.953056 , 3.461667 , 260.427222 , 279.447222 , 234.171667 , 278.611944 , 57.279167 , 237.279167 
30-12-2020,30.51,15.83, 256.219722 , 76.476111 , 3.882222 , 262.045278 , 279.673611 , 235.423611 , 278.724722 , 57.262500 , 237.262500 
31-12-2020,31.05,17.42, 257.238611 , 89.232778 , 4.307500 , 263.667778 , 279.901111 , 236.675556 , 278.838056 , 57.230278 , 237.230278 
01-01-2021,31.35,19.28, 258.243611 , 102.211111 , 4.723889 , 265.280556 , 280.115000 , 237.913889 , 278.937778 , 57.168889 , 237.168889 
02-01-2021,28.52,21.02, 259.262778 , 115.431111 , 5.158611 , 266.910833 , 280.343611 , 239.166389 , 279.051944 , 57.110278 , 237.110278 
03-01-2021,29.32,19.98, 260.281667 , 128.865556 , 5.598056 , 268.545000 , 280.572778 , 240.418889 , 279.166389 , 57.049444 , 237.049444 
04-01-2021,29.5,19.23, 261.300833 , 142.497500 , 6.042222 , 270.181944 , 280.802778 , 241.671667 , 279.281389 , 56.997500 , 236.997500 
05-01-2021,29.57,19.3, 262.320000 , 156.309722 , 6.490556 , 271.821667 , 281.033056 , 242.924444 , 279.396944 , 56.961944 , 236.961944 
06-01-2021,30.64,19.05, 263.339167 , 170.284167 , 6.943056 , 273.463056 , 281.264167 , 244.177500 , 279.512500 , 56.946944 , 236.946944 
07-01-2021,29.32,19.83, 264.358333 , 184.401667 , 7.400000 , 275.105556 , 281.495556 , 245.430556 , 279.628611 , 56.953611 , 236.953611 
08-01-2021,29.26,21.76, 265.377778 , 198.637500 , 7.861111 , 276.747500 , 281.727500 , 246.683889 , 279.745278 , 56.976667 , 236.976667 
09-01-2021,30.81,21.45, 266.397222 , 212.957500 , 8.326111 , 278.387500 , 281.960278 , 247.937222 , 279.861944 , 57.004722 , 237.004722 
10-01-2021,31.4,22.78, 267.416667 , 227.314167 , 8.795278 , 280.024167 , 282.193333 , 249.190833 , 279.979167 , 57.025278 , 237.025278 
11-01-2021,33.66,22.02, 268.436111 , 241.645833 , 9.268056 , 281.655000 , 282.426944 , 250.444444 , 280.096389 , 57.028889 , 237.028889 
12-01-2021,34.73,21.15, 269.455278 , 255.878889 , 9.744722 , 283.277222 , 282.660833 , 251.698056 , 280.214167 , 57.008056 , 237.008056 
13-01-2021,33.79,21.27, 270.474722 , 269.935278 , 10.225278 , 284.888333 , 282.895278 , 252.951944 , 280.331944 , 56.956944 , 236.956944 
14-01-2021,33.06,19.24, 271.493889 , 283.741111 , 10.709167 , 286.483889 , 283.130000 , 254.205556 , 280.450278 , 56.876667 , 236.876667 
15-01-2021,32.58,19.17, 272.512778 , 297.238889 , 11.196667 , 288.060278 , 283.365278 , 255.459444 , 280.568333 , 56.775833 , 236.775833 
16-01-2021,32.68,18.78, 273.531667 , 310.395556 , 11.687500 , 289.612222 , 283.600556 , 256.713056 , 280.686944 , 56.666111 , 236.666111 
17-01-2021,32.83,19.34, 274.550556 , 323.205556 , 12.181944 , 291.133611 , 283.836389 , 257.966667 , 280.805556 , 56.558333 , 236.558333 
18-01-2021,32.83,20.28, 275.568889 , 335.691944 , 12.679167 , 292.618056 , 284.072222 , 259.220278 , 280.924167 , 56.464722 , 236.464722 
19-01-2021,32.88,20.33, 276.587222 , 347.901389 , 13.179722 , 294.057778 , 284.308611 , 260.473889 , 281.043056 , 56.399167 , 236.399167 
20-01-2021,32.31,19.44, 277.605278 , 359.899722 , 13.683333 , 295.443889 , 284.545000 , 261.727500 , 281.161944 , 56.369167 , 236.369167 
21-01-2021,31.05,17.4, 278.623056 , 11.766111 , 14.190000 , 296.766389 , 284.781667 , 262.981111 , 281.280833 , 56.369167 , 236.369167 
22-01-2021,33.05,16.61, 279.640556 , 23.586389 , 14.699444 , 298.014444 , 285.018333 , 264.234722 , 281.400000 , 56.386667 , 236.386667 
23-01-2021,32.52,18.87, 280.657778 , 35.447500 , 15.211389 , 299.176389 , 285.255556 , 265.488056 , 281.519167 , 56.411111 , 236.411111 
24-01-2021,31.56,18, 281.674722 , 47.433611 , 15.726389 , 300.238889 , 285.492500 , 266.741389 , 281.638056 , 56.433056 , 236.433056 
25-01-2021,32.15,15.69, 282.691389 , 59.619722 , 16.243889 , 301.188333 , 285.730000 , 267.995000 , 281.757222 , 56.438611 , 236.438611 
26-01-2021,31.11,17.15, 283.708056 , 72.068611 , 16.763611 , 302.010833 , 285.967222 , 269.248333 , 281.876389 , 56.414722 , 236.414722 
27-01-2021,31.29,15.37, 284.724167 , 84.822222 , 17.286111 , 302.692222 , 286.204722 , 270.501667 , 281.995556 , 56.355278 , 236.355278 
28-01-2021,30.93,16.14, 285.740000 , 97.899444 , 17.810833 , 303.219167 , 286.442222 , 271.754722 , 282.114444 , 56.260000 , 236.260000 
29-01-2021,32.73,14.58, 286.755556 , 111.292500 , 18.338056 , 303.579167 , 286.679722 , 273.008056 , 282.233333 , 56.131667 , 236.131667 
30-01-2021,32.83,16.87, 287.771111 , 124.967222 , 18.867222 , 303.762222 , 286.917222 , 274.261111 , 282.352222 , 55.981111 , 235.981111 
31-01-2021,33.14,17.69, 288.786111 , 138.868056 , 19.398611 , 303.761111 , 287.154722 , 275.514167 , 282.470833 , 55.827222 , 235.827222 
01-02-2021,33.4,18.14, 289.801111 , 152.926389 , 19.932222 , 303.571944 , 287.392222 , 276.767222 , 282.589444 , 55.690000 , 235.690000 
02-02-2021,33.85,17.83, 290.815556 , 167.073611 , 20.467778 , 303.196389 , 287.629722 , 278.020278 , 282.707778 , 55.581111 , 235.581111 
03-02-2021,33.54,16.26, 291.830000 , 181.248611 , 21.005556 , 302.641111 , 287.867222 , 279.273333 , 282.826111 , 55.508056 , 235.508056 
04-02-2021,32.51,17.19, 292.844167 , 195.406389 , 21.545000 , 301.918056 , 288.104444 , 280.526389 , 282.944167 , 55.473333 , 235.473333 
05-02-2021,31.57,16.99, 293.858333 , 209.516944 , 22.086667 , 301.046111 , 288.341667 , 281.779167 , 283.061944 , 55.471389 , 235.471389 
06-02-2021,33.17,15.14, 294.871944 , 223.563056 , 22.630278 , 300.048889 , 288.578889 , 283.032222 , 283.179722 , 55.485000 , 235.485000 
07-02-2021,33.2,16.8, 295.885556 , 237.532500 , 23.175833 , 298.955000 , 288.815833 , 284.285278 , 283.297222 , 55.491667 , 235.491667 
08-02-2021,34.07,16.59, 296.898611 , 251.410833 , 23.723333 , 297.796389 , 289.052500 , 285.538056 , 283.414444 , 55.473056 , 235.473056 
09-02-2021,34.55,16.54, 297.911667 , 265.175833 , 24.272500 , 296.605833 , 289.289167 , 286.790833 , 283.531111 , 55.416667 , 235.416667 
10-02-2021,34.37,16.51, 298.924444 , 278.796389 , 24.823611 , 295.416944 , 289.525556 , 288.043611 , 283.647778 , 55.312500 , 235.312500 
11-02-2021,35.05,16.76, 299.936667 , 292.233611 , 25.376389 , 294.260278 , 289.761667 , 289.296111 , 283.764167 , 55.158889 , 235.158889 
12-02-2021,34.55,17.56, 300.948611 , 305.448889 , 25.930833 , 293.163889 , 289.997500 , 290.548611 , 283.880000 , 54.967778 , 234.967778 
13-02-2021,33.74,19.1, 301.960000 , 318.410556 , 26.486944 , 292.150833 , 290.233056 , 291.800833 , 283.995556 , 54.760556 , 234.760556 
14-02-2021,33.57,19.09, 302.971111 , 331.101667 , 27.044444 , 291.239167 , 290.468333 , 293.053056 , 284.110556 , 54.556944 , 234.556944 
15-02-2021,32.22,19.37, 303.981944 , 343.525556 , 27.603611 , 290.442500 , 290.703333 , 294.305000 , 284.225556 , 54.372222 , 234.372222 
16-02-2021,31.69,18.12, 304.991944 , 355.707500 , 28.164444 , 289.769722 , 290.937778 , 295.556944 , 284.339722 , 54.221667 , 234.221667 
17-02-2021,32.71,18.88, 306.001667 , 7.693889 , 28.726667 , 289.225278 , 291.171667 , 296.808611 , 284.453611 , 54.116389 , 234.116389 
18-02-2021,34.1,20.6, 307.011111 , 19.550000 , 29.290278 , 288.810278 , 291.405556 , 298.060000 , 284.566944 , 54.057222 , 234.057222 
19-02-2021,32.26,21.31, 308.019722 , 31.354722 , 29.855278 , 288.523333 , 291.638611 , 299.311389 , 284.680000 , 54.033611 , 234.033611 
20-02-2021,33.07,18.68, 309.028056 , 43.195833 , 30.421667 , 288.360833 , 291.871389 , 300.562500 , 284.792500 , 54.030833 , 234.030833 
21-02-2021,34.37,20.23, 310.035833 , 55.165833 , 30.989444 , 288.317778 , 292.103889 , 301.813611 , 284.904444 , 54.033333 , 234.033333 
22-02-2021,35.1,21.36, 311.043056 , 67.356111 , 31.558333 , 288.388611 , 292.335556 , 303.064167 , 285.015833 , 54.021944 , 234.021944 
23-02-2021,36.23,20.81, 312.049722 , 79.848889 , 32.128333 , 288.566389 , 292.566944 , 304.314722 , 285.126667 , 53.978889 , 233.978889 
24-02-2021,36.69,20.58, 313.056111 , 92.709444 , 32.699444 , 288.844444 , 292.797778 , 305.565278 , 285.236944 , 53.894167 , 233.894167 
25-02-2021,35.93,20.9, 314.061667 , 105.976667 , 33.271944 , 289.216389 , 293.027778 , 306.815278 , 285.346667 , 53.764722 , 233.764722 
26-02-2021,35.5,21.08, 315.066944 , 119.655000 , 33.845278 , 289.675833 , 293.257500 , 308.065278 , 285.455556 , 53.593333 , 233.593333 
27-02-2021,36.74,19.72, 316.071667 , 133.706111 , 34.419722 , 290.216111 , 293.486389 , 309.315000 , 285.564167 , 53.393056 , 233.393056 
28-02-2021,38.83,21.11, 317.075833 , 148.053333 , 34.995000 , 290.831944 , 293.714722 , 310.564444 , 285.671944 , 53.188611 , 233.188611 
01-03-2021,39.51,22.26, 318.079444 , 162.588333 , 35.571389 , 291.517500 , 293.942500 , 311.813889 , 285.779167 , 53.003889 , 233.003889 
02-03-2021,38.97,21.76, 319.082500 , 177.191389 , 36.148611 , 292.267778 , 294.169444 , 313.063056 , 285.885556 , 52.853056 , 232.853056 
03-03-2021,39.71,21.05, 320.085278 , 191.749722 , 36.726944 , 293.078056 , 294.395833 , 314.312222 , 285.991389 , 52.743611 , 232.743611 
04-03-2021,39.77,21.33, 321.087778 , 206.175556 , 37.306389 , 293.944444 , 294.621389 , 315.561111 , 286.096389 , 52.679722 , 232.679722 
05-03-2021,39.82,22, 322.089722 , 220.412778 , 37.886389 , 294.862778 , 294.846389 , 316.809722 , 286.200833 , 52.655556 , 232.655556 
06-03-2021,37.65,22.26, 323.091389 , 234.436111 , 38.467778 , 295.829722 , 295.070556 , 318.058333 , 286.304444 , 52.653056 , 232.653056 
07-03-2021,37.03,22.08, 324.092500 , 248.243333 , 39.049722 , 296.841944 , 295.294167 , 319.306944 , 286.407500 , 52.647222 , 232.647222 
08-03-2021,37.98,20.51, 325.093056 , 261.845000 , 39.632778 , 297.896389 , 295.516667 , 320.555278 , 286.509722 , 52.617500 , 232.617500 
09-03-2021,38.64,21.19, 326.093333 , 275.253889 , 40.216389 , 298.991111 , 295.738611 , 321.803333 , 286.611111 , 52.547778 , 232.547778 
10-03-2021,37.73,22.48, 327.093056 , 288.479167 , 40.801111 , 300.123056 , 295.959444 , 323.051111 , 286.711667 , 52.427222 , 232.427222 
11-03-2021,37.37,21.94, 328.092500 , 301.521667 , 41.386667 , 301.290556 , 296.179722 , 324.298889 , 286.811111 , 52.253611 , 232.253611 
12-03-2021,37.83,21.84, 329.091111 , 314.376667 , 41.973056 , 302.491944 , 296.398889 , 325.546111 , 286.910000 , 52.039444 , 232.039444 
13-03-2021,40.19,23.15, 330.089444 , 327.036111 , 42.560278 , 303.725000 , 296.616944 , 326.793333 , 287.008056 , 51.808333 , 231.808333 
14-03-2021,39.27,22.23, 331.087222 , 339.494722 , 43.148056 , 304.988611 , 296.834167 , 328.040278 , 287.105000 , 51.582222 , 231.582222 
15-03-2021,38.51,22.42, 332.084167 , 351.754722 , 43.736944 , 306.281389 , 297.050556 , 329.286944 , 287.201111 , 51.375278 , 231.375278 
16-03-2021,38.8,24.03, 333.080833 , 3.832500 , 44.326389 , 307.602500 , 297.265833 , 330.533333 , 287.296389 , 51.200556 , 231.200556 
17-03-2021,39.4,23.4, 334.076667 , 15.758611 , 44.916389 , 308.950556 , 297.480000 , 331.779444 , 287.390556 , 51.070000 , 231.070000 
18-03-2021,39.06,24.73, 335.072222 , 27.581389 , 45.507222 , 310.324722 , 297.693333 , 333.025556 , 287.483889 , 50.988333 , 230.988333 
19-03-2021,37.23,23.12, 336.066944 , 39.363889 , 46.098889 , 311.724722 , 297.905556 , 334.271111 , 287.576111 , 50.949167 , 230.949167 
20-03-2021,37.26,21.37, 337.061111 , 51.182222 , 46.690833 , 313.149444 , 298.116667 , 335.516389 , 287.667500 , 50.939722 , 230.939722 
21-03-2021,37.49,22.27, 338.054722 , 63.123056 , 47.283611 , 314.598333 , 298.326389 , 336.761389 , 287.757778 , 50.943889 , 230.943889 
22-03-2021,38.66,22.85, 339.047500 , 75.277222 , 47.876944 , 316.071389 , 298.535278 , 338.006111 , 287.847222 , 50.942222 , 230.942222 
23-03-2021,39.37,23.31, 340.040000 , 87.735833 , 48.470833 , 317.567778 , 298.743056 , 339.250556 , 287.935556 , 50.916389 , 230.916389 
24-03-2021,39.8,26.35, 341.031667 , 100.579167 , 49.065278 , 319.087222 , 298.949444 , 340.494444 , 288.022778 , 50.856389 , 230.856389 
25-03-2021,41.2,24.65, 342.022500 , 113.868056 , 49.660278 , 320.630000 , 299.154722 , 341.738333 , 288.108889 , 50.757500 , 230.757500 
26-03-2021,41.55,22.87, 343.012778 , 127.629722 , 50.255833 , 322.195556 , 299.358611 , 342.981667 , 288.193889 , 50.620278 , 230.620278 
